Label	英文	音標	中譯	例句	翻譯	相關影片	mark_start	mark_end	syllables	main_cefr_label
junior2000	dessert	/dɪˈzɜrt/	(n.) 甜點	We had ice cream for dessert.	我們吃冰淇淋當甜點。		6	6	des·sert	A2
junior2000	destination	/ˌdɛstɪˈneɪʃən/	n. 目的地	Our final destination is Paris.	我們的最終目的地是巴黎。		3	3	des·ti·na·tion	B1
junior2000	detect	/dɪˈtɛkt/	(v.) 查出	The detective detected the thief's footprints.	偵探查出了小偷的腳印。		3	3	de·tect	C1
junior2000	develop	/dɪˈvɛləp/	(v.) 發展	The city has developed rapidly over the past decade.	這座城市在過去十年中發展迅速。		4	4	de·vel·op	B1
junior2000	dial	/ˈdaɪəl/	(v.) 撥電話	She dialed the number and waited for someone to answer.	她撥了號碼並等待有人接聽。		2	2	di·al	B1
junior2000	diamond	/ˈdaɪəmənd/	(n.) 鑽石	The ring is set with a large diamond.	這枚戒指鑲嵌著一顆大鑽石。		8	8	di·a·mond	B2
junior2000	diary	/ˈdaɪəri/	(n.) 日記	She writes in her diary every night.	她每天晚上寫日記。		5	5	di·a·ry	A2
junior2000	dictionary	/ˈdɪkʃəˌnɛri/	(n.) 字典	I used a dictionary to look up the word.	我用字典查了這個詞。		4	4	dic·tio·nary	A1
junior2000	die	/daɪ/	(v.) 死	Flowers will die if they don't get water.	如果花得不到水，它們就會枯死。		3	3		A1
junior2000	diet	/ˈdaɪət/	(n.) 飲食	She is on a strict diet to lose weight.	她正在嚴格控制飲食以減肥。		6	6	di·et	B1
junior2000	difference	/ˈdɪfərəns/	(n.) 差異	There is a big difference between the two options.	兩個選項之間有很大的差異。		5	5	dif·fer·ence	A2
junior2000	different	/ˈdɪfərənt/	(adj.) 不同的	These two dresses are very different.	這兩件裙子非常不同。		6	6	dif·fer·ent	A1
junior2000	difficult	/ˈdɪfɪkəlt/	(adj.) 困難的	The exam was very difficult.	考試非常難。		5	5	dif·fi·cult	A1
junior2000	difficulty	/ˈdɪfɪkəlti/	(n.) 困難	He faced many difficulties during the project.	他在這個項目中遇到了許多困難。		4	4	dif·fi·cul·ty	B1
junior2000	dig	/dɪɡ/	(v.) 挖掘	They dug a hole in the ground.	他們在地上挖了一個洞。		2	2		B1
junior2000	diligent	/ˈdɪlɪdʒənt/	(adj.) 勤勉的	She is a diligent student who always studies hard.	她是一個勤奮的學生，總是努力學習。		4	4	dil·i·gent	
junior2000	dinner	/ˈdɪnər/	(n.) 晚餐	We had dinner at a nice restaurant.	我們在一間不錯的餐廳吃了晚餐。		3	3	din·ner	A1
junior2000	dinosaur	/ˈdaɪnəˌsɔr/	(n.) 恐龍	Dinosaurs lived millions of years ago.	恐龍生活在數百萬年前。		1	1	di·no·saur	A2
junior2000	diplomat	/ˈdɪpləˌmæt/	(n.) 外交官	The diplomat met with the president to discuss trade.	外交官與總統會面討論貿易問題。		2	2	dip·lo·mat	B2
junior2000	direct	/dɪˈrɛkt/	(adj.) 直的	The road is very direct and easy to follow.	這條路非常直，容易跟隨。		5	5	di·rect	B1
junior2000	direction	/dɪˈrɛkʃən/	(n.) 方向	Which direction should we go?	我們應該往哪個方向走？		2	2	di·rec·tion	A2
junior2000	dirty	/ˈdɜrti/	(adj.) 骯髒的	The floor is dirty; please clean it.	地板很髒，請清理一下。		4	4		A2
junior2000	disagree	/ˌdɪsəˈɡriː/	(v.) 不同意	I disagree with your opinion.	我不同意你的看法。		2	2	dis·agree	B1
junior2000	disappear	/ˌdɪsəˈpɪr/	(v.) 消失	The sun disappeared behind the clouds.	太陽消失在雲層後面。		3	3	dis·ap·pear	B1
junior2000	discipline	/ˈdɪsəplɪn/	n. 紀律	Discipline is key to success in any field.	紀律是任何領域成功的關鍵。		1	1	dis·ci·pline	B2
junior2000	discount	/ˈdɪsˌkaʊnt/	n. 折扣	The store is offering a 20% discount today.	商店今天提供八折優惠。		7	7	dis·count	A2
junior2000	discover	/dɪˈskʌvər/	(v.) 發現	Columbus discovered America in 1492.	哥倫布於1492年發現了美洲。		2	2	dis·cov·er	B1
junior2000	discovery	/dɪˈskʌvəri/	n. 發現	The discovery of penicillin changed medicine forever.	青黴素的發現永遠改變了醫學。		2	2	dis·cov·ery	B2
junior2000	discuss	/dɪˈskʌs/	(v.) 討論	We discussed the problem for hours.	我們花了數小時討論這個問題。		2	2	dis·cuss	A2
junior2000	discussion	/dɪˈskʌʃən/	(n.) 討論	The discussion was very productive.	這次討論非常有成效。		2	2	dis·cus·sion	B1
junior2000	dish	/dɪʃ/	(n.) 盤子	Please wash the dishes after dinner.	請在晚餐後洗碗。		4	4		A2
junior2000	dishonest	/ˌdɪsˈɑnɪst/	(adj.) 不誠實的	It's dishonest to lie about your age.	謊報年齡是不誠實的。		2	2	dis·hon·est	B2
junior2000	distance	/ˈdɪstəns/	(n.) 距離	The distance from here to the beach is five miles.	從這裡到海灘的距離是五英里。		2	2	dis·tance	B1
junior2000	distant	/ˈdɪstənt/	(adj.) 遠的	The mountains look distant from here.	從這裡看，那些山看起來很遠。		4	4	dis·tant	B2
junior2000	divide	/dɪˈvaɪd/	(v.) 分割	We divided the cake into eight pieces.	我們把蛋糕分成了八塊。		2	2	di·vide	B1
junior2000	dizzy	/ˈdɪzi/	(adj.) 頭暈的	She felt dizzy after standing up too quickly.	她站起來太快感到頭暈。		3	3	diz·zy	B2
junior2000	doctor	/ˈdɑktər/	(n.) 醫生	The doctor prescribed some medicine for my cold.	醫生給我的感冒開了一些藥。		2	2	doc·tor	A1
junior2000	dog	/dɔɡ/	(n.) 狗	The dog wagged its tail when it saw its owner.	狗看到主人時搖了搖尾巴。		2	2		A1
junior2000	doll	/dɔl/	(n.) 洋娃娃	The little girl loves her new doll.	小女孩很喜歡她的新洋娃娃。		7	7		A1
junior2000	dollar	/ˈdɑlər/	(n.) 元	A cup of coffee costs two dollars.	一杯咖啡要兩美元。		7	7	dol·lar	A1
junior2000	dolphin	/ˈdɑlfɪn/	(n.) 海豚	Dolphins are very intelligent animals.	海豚是非常聰明的動物。		1	1	dol·phin	B1
junior2000	donkey	/ˈdɑŋki/	(n.) 驢	The farmer used a donkey to carry the load.	農民用驢來搬運貨物。		5	5	don·key	B1
junior2000	door	/dɔr/	(n.) 門	Please close the door behind you.	請關上你身後的門。		4	4		A1
junior2000	dot	/dɑt/	(n.) 點	There is a red dot on the map.	地圖上有一個紅點。		5	5		B1
junior2000	double	/ˈdʌbəl/	(v.) 加倍	If you double the recipe, you'll have enough for everyone.	如果你把食譜加倍，就會足夠所有人吃。		3	3	dou·ble	A2
junior2000	doubt	/daʊt/	(v.) 懷疑	I doubt that he will come on time.	我懷疑他會準時來。		2	2		B1
junior2000	doughnut	/ˈdoʊnʌt/	(n.) 甜甜圈	She bought a chocolate doughnut for breakfast.	她早餐買了一個巧克力甜甜圈。		5	5	dough·nut	
junior2000	dove	/dʌv/	(n.) 鴿子	The dove is a symbol of peace.	鴿子是和平的象徵。		2	2		
junior2000	down	/daʊn/	(adv.) 向下	The ball rolled down the hill.	球滾下了山坡。		4	4		A1
junior2000	download	/ˌdaʊnˈloʊd/	v. 下載	I downloaded a new song from the internet.	我從網上下載了一首新歌。		2	2	down·load	A2
junior2000	downstairs	/ˌdaʊnˈstɛrz/	(adv.) 在樓下	The kitchen is downstairs.	廚房在樓下。		4	4	down·stairs	A2
junior2000	downtown	/ˈdaʊnˌtaʊn/	(n.) 商業區	We went downtown to do some shopping.	我們去市中心購物。		3	3	down·town	A2
junior2000	dozen	/ˈdʌzn/	(n.) (一)打	I bought a dozen eggs at the store.	我在商店買了一打雞蛋。		4	4	doz·en	B1
junior2000	drag	/dræɡ/	(v.) 拖	He dragged the heavy box across the room.	他拖著沉重的箱子穿過房間。		2	2		B1
junior2000	dragon	/ˈdræɡən/	(n.) 龍	In Chinese culture, the dragon is a symbol of power.	在中國文化中，龍是力量的象徵。		5	5	drag·on	
junior2000	drama	/ˈdrɑmə/	(n.) 戲劇	She loves watching drama on TV.	她喜歡在電視上看戲劇。		4	4	dra·ma	B1
junior2000	draw	/drɔː/	(v.) 拉	He drew the curtains to let in some light.	他拉開窗簾讓一些光線進來。		2	2		A1
junior2000	drawer	/ˈdrɔːr/	(n.) 抽屜	The socks are in the top drawer.	襪子在最上面的抽屜裡。		7	7	draw·er	A2
junior2000	drawing	/ˈdrɔɪŋ/	n. 素描	Her drawing won first prize in the art competition.	她的素描在藝術比賽中獲得第一名。		2	2	draw·ing	A2
junior2000	dream	/driːm/	(n.) 夢	Last night, I had a strange dream.	昨晚我做了一個奇怪的夢。		7	7		A2
junior2000	dress	/drɛs/	(n.) 洋裝	She wore a beautiful dress to the party.	她穿著一件漂亮的禮服去參加派對。		5	5		A1
junior2000	drink	/drɪŋk/	(v.) 喝	Would you like to drink some water?	你想喝點水嗎？		5	5		A1
junior2000	drive	/draɪv/	(v.) 開車	He drives to work every day.	他每天開車上班。		2	2		A1
junior2000	driver	/ˈdraɪvər/	(n.) 駕駛人	The driver stopped the car at the red light.	司機在紅燈處停下了車。		2	2	driv·er	A1
junior2000	drop	/drɑp/	(v.) 落下	Be careful not to drop the glass.	小心別把玻璃杯掉下來。		5	5		B1
junior2000	drug	/drʌɡ/	(n.) 藥；毒品	The doctor prescribed a new drug for her illness.	醫生為她的病開了一種新藥。		6	6		B2
junior2000	drum	/drʌm/	(n.) 鼓	He plays the drum in a band.	他在樂隊裡打鼓。		4	4		A2
junior2000	dry	/draɪ/	(adj.) 乾的	The clothes are still wet; they need more time to dry.	衣服還濕著，需要更多時間晾乾。		11	11		A2
junior2000	dryer	/ˈdraɪər/	(n.) 烘乾機	She put the clothes in the dryer to speed up drying.	她把衣服放進烘乾機加速乾燥。		7	7	dry·er	
junior2000	duck	/dʌk/	(n.) 鴨子	The duck swam in the pond.	鴨子在池塘裡游泳。		2	2		A2
junior2000	dumb	/dʌm/	(adj.) 笨的；啞的	He felt dumb for forgetting his friend's name.	他因忘記朋友的名字而感到愚蠢。		3	3		B2
junior2000	dumpling	/ˈdʌmplɪŋ/	(n.) 餃子	We ate dumplings for dinner.	我們晚餐吃了餃子。		3	3	dump·ling	
junior2000	during	/ˈdjʊrɪŋ/	(prep.) 在…期間	During the meeting, we discussed the new plan.	在會議期間，我們討論了新計劃。		1	1	dur·ing	A2
junior2000	duty	/ˈduti/	(n.) 義務	It's your duty to finish the project on time.	按時完成項目是你的責任。		3	3	du·ty	B1
junior2000	each	/itʃ/	(adj.) 每個	Each student received a book.	每個學生都收到了一本書。		1	1		A1
junior2000	eagle	/ˈiɡəl/	(n.) 老鷹	The eagle soared high in the sky.	老鷹在天空中高高翱翔。		2	2	ea·gle	B2
junior2000	ear	/ɪr/	(n.) 耳朵	She has a sharp ear for music.	她對音樂有很敏銳的聽覺。		5	5		A1
junior2000	early	/ˈɜrli/	(adj.) 早的	We woke up early to catch the train.	我們早起趕火車。		4	4	ear·ly	A1
junior2000	earn	/ɜrn/	(v.) 獲得	He earns a lot of money from his job.	他從工作中賺了很多錢。		2	2		A2
junior2000	earring	/ˈɪrˌrɪŋ/	(n.) 耳環	She wore a pair of beautiful earrings.	她戴了一對漂亮的耳環。		7	7	ear·ring	A2
junior2000	earth	/ɜrθ/	(n.) 地球	The earth orbits around the sun.	地球圍繞太陽運轉。		2	2		B1
junior2000	ease	/iz/	(v.) 放鬆	Take a deep breath to ease your stress.	深呼吸一下，放鬆你的壓力。		6	6		B2
junior2000	east	/ist/	(n.) 東方	The sun rises in the east.	太陽從東方升起。		6	6		A2
junior2000	eastern	/ˈiːstərn/	(adj.) 東方的	Eastern culture is very different from Western culture.	東方文化與西方文化有很大不同。		1	1	east·ern	B1
junior2000	easy	/ˈizi/	(adj.) 容易的	This math problem is very easy.	這道數學題非常簡單。		6	6		A1
junior2000	eat	/it/	(v.) 吃	I like to eat pizza on weekends.	我喜歡在週末吃披薩。		4	4		A1
junior2000	ecosystem	/ˈikosɪstəm/	n. 生態系統	A healthy ecosystem supports all forms of life.	健康的生態系統支持所有形式的生命。		3	3	eco·sys·tem	
junior2000	edge	/ɛdʒ/	(n.) 邊緣	Be careful not to fall off the edge of the cliff.	小心不要從懸崖邊緣掉下去。		8	8		B1
junior2000	education	/ˌɛdʒuˈkeɪʃən/	(n.) 教育	Education is important for personal growth.	教育對個人成長很重要。		1	1	ed·u·ca·tion	B1
junior2000	effect	/ɪˈfɛkt/	(n.) 影響	The new law will have a positive effect on the economy.	新法律將對經濟產生積極影響。		8	8	ef·fect	B1
junior2000	effort	/ˈɛfərt/	(n.) 努力	It took a lot of effort to finish the project.	完成這個項目需要很多努力。		6	6	ef·fort	B1
junior2000	egg	/ɛɡ/	(n.) 蛋	I had an omelet made with three eggs for breakfast.	我早餐吃了用三個蛋做的煎蛋捲。		8	8		A1
junior2000	eight	/eɪt/	(n.) 八	There are eight planets in our solar system.	我們的太陽系有八顆行星。		3	3		A1
junior2000	eighteen	/ˌeɪˈtin/	(n.) 十八	She is eighteen years old.	她十八歲了。		3	3	eigh·teen	A1
junior2000	eighty	/ˈeɪti/	(n.) 八十	My grandfather is over eighty years old.	我祖父已經八十幾歲了。		5	5		A2
junior2000	either	/ˈaɪðər/	prop. (兩者中)任何一個	You can choose either option.	你可以選擇其中任何一個選項。		4	4	ei·ther	B1
junior2000	elder	/ˈɛldər/	(adj.) 年長的	The elder brother took care of the younger one.	哥哥照顧弟弟。		2	2	el·der	B1
junior2000	elect	/ɪˈlɛkt/	(v.) 選出	They elected a new president last year.	他們去年選出了新總統。		2	2		B2
junior2000	election	/ɪˈlɛkʃən/	n. 選舉	Citizens vote in the election to choose their leaders.	公民在選舉中投票選出他們的領導者。		5	5	elec·tion	B1
junior2000	electric	/ɪˈlɛktrɪk/	(adj.) 電的	The electric fan keeps the room cool.	電風扇讓房間保持涼爽。		2	2	elec·tric	A2
junior2000	elephant	/ˈɛlɪfənt/	(n.) 大象	The elephant is the largest land animal.	大象是最大的陸地動物。		2	2	el·e·phant	A2
junior2000	eleven	/ɪˈlɛvən/	(n.) 十一	There are eleven players on a soccer team.	一支足球隊有十一名球員。		3	3	elev·en	A1
junior2000	else	/ɛls/	(adv.) 其他	What else do you want to buy?	你還想買什麼？		2	2		A2
junior2000	email	/ˈiˌmeɪl/	n. 電子郵件	I sent him an email about the meeting.	我發了一封關於會議的電子郵件給他。		5	5		A1
junior2000	embarrass	/ɪmˈbærəs/	(v.) 使尷尬	He embarrassed himself by tripping in front of everyone.	他在大家面前絆倒，讓自己很尷尬。		2	2	em·bar·rass	C2
junior2000	emotion	/ɪˈmoʊʃən/	(n.) 情緒	Her speech evoked strong emotions in the audience.	她的演講激起了觀眾的強烈情緒。		5	5	emo·tion	B2
junior2000	emphasize	/ˈɛmfəˌsaɪz/	(v.) 強調	The teacher emphasized the importance of studying.	老師強調了學習的重要性。		3	3	em·pha·size	B2
junior2000	employ	/ɪmˈplɔɪ/	(v.) 雇用	The company decided to employ more workers.	公司決定雇用更多工人。		5	5	em·ploy	B1
junior2000	empty	/ˈɛmpti/	(adj.) 空的	The bottle is empty; please refill it.	瓶子是空的，請重新裝滿。		4	4	emp·ty	A2
junior2000	end	/ɛnd/	(v.) 結束	The movie ended with a surprising twist.	這部電影以驚人的轉折結束。		3	3		A1
junior2000	enemy	/ˈɛnəmi/	(n.) 敵人	In war, soldiers fight against their enemies.	在戰爭中，士兵們與敵人作戰。		7	7	en·e·my	B1
junior2000	energetic	/ˌɛnərˈdʒɛtɪk/	(adj.) 精力充沛的	She is always energetic and ready to work.	她總是精力充沛，隨時準備工作。		4	4	en·er·get·ic	B2
junior2000	energy	/ˈɛnərdʒi/	(n.) 精力	He has a lot of energy to complete the task.	他有足夠的精力完成這項任務。		6	6	en·er·gy	B1
junior2000	engine	/ˈɛndʒɪn/	(n.) 引擎	The car's engine broke down on the highway.	汽車的引擎在高速公路上壞了。		3	3	en·gine	A2
junior2000	engineer	/ˌɛndʒɪˈnɪr/	(n.) 工程師	My father is an engineer who designs bridges.	我父親是一名設計橋樑的工程師。		5	5	en·gi·neer	A2
junior2000	English	/ˈɪŋɡlɪʃ/	n. 英語	She is learning English as a second language.	她正在把英語作為第二語言學習。		4	4	En·glish	
junior2000	enjoy	/ɪnˈdʒɔɪ/	(v.) 享受	I enjoy listening to music in my free time.	我喜歡在空閒時間聽音樂。		2	2	en·joy	A1
junior2000	enough	/ɪˈnʌf/	(adj.) 足夠的	Do we have enough food for everyone?	我們有足夠的食物給每一個人嗎？		4	4		A2
junior2000	enter	/ˈɛntər/	(v.) 進入	Please enter the room quietly.	請安靜地進入房間。		2	2	en·ter	A2
junior2000	entrance	/ˈɛntrəns/	(n.) 入口	The entrance to the museum is on the left.	博物館的入口在左邊。		2	2	en·trance	A2
junior2000	envelope	/ˈɛnvəˌloʊp/	(n.) 信封	She put the letter in an envelope and mailed it.	她把信放進信封裡寄了出去。		7	7	en·ve·lope	A2
junior2000	environment	/ɪnˈvaɪrənmənt/	(n.) 自然環境	Protecting the environment is everyone's responsibility.	保護環境是每個人的責任。		3	3	en·vi·ron·ment	B1
junior2000	envy	/ˈɛnvi/	(v.) 忌妒	He envies his friend's success.	他嫉妒他朋友的成功。		2	2	en·vy	B2
junior2000	equal	/ˈikwəl/	(adj.) 相等的	All people are equal under the law.	法律面前人人平等。		4	4		B1
junior2000	equality	/ɪˈkwɑləti/	n. 平等	Equality is a fundamental human right.	平等是一項基本人權。		1	1	equal·i·ty	B2
junior2000	equation	/ɪˈkweɪʒən/	n. 方程式	Solve this equation for x.	解這個方程式求x。		3	3	equa·tion	C1
junior2000	eraser	/ɪˈreɪsər/	(n.) 橡皮擦	I need an eraser to correct my mistakes.	我需要一塊橡皮擦來修正我的錯誤。		4	4	eras·er	A1
junior2000	error	/ˈɛrər/	(n.) 錯誤	The computer made an error while processing data.	電腦在處理數據時出現了錯誤。		5	5	er·ror	B2
junior2000	especially	/ɪˈspɛʃəli/	(adv.) 特別地	I love fruits, especially apples.	我喜歡水果，特別是蘋果。		4	4	es·pe·cial·ly	A2
junior2000	eve	/iv/	(n.) 前夕	Christmas Eve is the night before Christmas.	聖誕夜是聖誕節前一天晚上。		2	2		
junior2000	even	/ˈivən/	(adv.) 甚至	Even the best players can make mistakes.	即使是最優秀的球員也會犯錯。		1	1		A2
junior2000	evening	/ˈivnɪŋ/	(n.) 傍晚	We usually have dinner in the evening.	我們通常在傍晚吃晚餐。		7	7	eve·ning	A1
junior2000	event	/ɪˈvɛnt/	(n.) 事件	The wedding was a big event for the family.	婚禮對這個家庭來說是一個大事件。		6	6		B1
junior2000	ever	/ˈɛvər/	(adv.) 從來	Have you ever been to Paris?	你曾經去過巴黎嗎？		3	3	ev·er	A2
junior2000	every	/ˈɛvri/	(adj.) 每個	Every student must submit their homework.	每個學生都必須交作業。		1	1	ev·ery	A1
junior2000	evil	/ˈivəl/	(n.) 惡魔	Evil cannot defeat good.	邪惡無法擊敗善良。		1	1		B2
junior2000	exact	/ɪɡˈzækt/	(adj.) 正確的	Please give me the exact amount of money.	請給我準確的金額。		5	5	ex·act	B1
junior2000	exam	/ɪɡˈzæm/	(n.) 考試	I studied hard for the exam.	我為考試努力學習。		6	6	ex·am	A2
junior2000	example	/ɪɡˈzæmpəl/	(n.) 例子	Can you give me an example of what you mean?	你能舉個例子說明你的意思嗎？		6	6	ex·am·ple	A1
junior2000	excellent	/ˈɛksələnt/	(adj.) 優秀的	She did an excellent job on her project.	她在她的項目上做得非常出色。		4	4	ex·cel·lent	A2
junior2000	except	/ɪkˈsɛpt/	(prep.) 除…之外	Everyone went to the party except John.	除了約翰，大家都去參加派對了。		6	6	ex·cept	A2
junior2000	excite	/ɪkˈsaɪt/	(v.) 使…興奮	The news excited everyone in the room.	這消息讓房間裡的每個人都感到興奮。		3	3	ex·cite	
junior2000	excuse	/ɪkˈskjus/	(v.) 原諒	Please excuse me for being late.	請原諒我遲到了。		2	2	ex·cuse	A1
junior2000	exercise	/ˈɛksərsaɪz/	(n.) 運動	Regular exercise is good for your health.	規律運動對健康有益。		2	2	ex·er·cise	A2
junior2000	exist	/ɪɡˈzɪst/	(v.) 存在	Dinosaurs no longer exist today.	恐龍今天已不復存在。		4	4	ex·ist	B1
junior2000	exit	/ˈɛksɪt/	(n.) 出口	The exit is located at the back of the building.	出口位於建築物的後面。		2	2	ex·it	A2
junior2000	expect	/ɪkˈspɛkt/	(v.) 期望	I expect to see you at the meeting tomorrow.	我希望明天在會議上見到你。		2	2	ex·pect	B1
junior2000	expensive	/ɪkˈspɛnsɪv/	(adj.) 昂貴的	This watch is very expensive.	這隻手錶非常昂貴。		5	5	ex·pen·sive	A1
junior2000	experience	/ɪkˈspɪriəns/	(n.) 經驗	Traveling gives you valuable life experiences.	旅行給你寶貴的人生經驗。		6	6	ex·pe·ri·ence	B1
junior2000	experiment	/ɪkˈspɛrɪmənt/	n. 實驗	The students conducted an experiment in the lab.	學生們在實驗室進行了一項實驗。		5	5	ex·per·i·ment	B1
junior2000	explain	/ɪkˈspleɪn/	(v.) 說明	Can you explain why you were late?	你能解釋一下為什麼遲到嗎？		3	3	ex·plain	A2
junior2000	explorer	/ɪkˈsplɔrɚ/	n. 探險家	The explorer discovered a new island.	探險家發現了一座新島嶼。		2	2	ex·plor·er	
junior2000	express	/ɪkˈsprɛs/	(v.) 表達	She expressed her gratitude to everyone.	她向所有人表達了感謝。		2	2	ex·press	B2
junior2000	extra	/ˈɛkstrə/	(adj.) 额外的	You need to pay extra for the delivery service.	你需要為送貨服務支付額外費用。		5	5	ex·tra	A2
junior2000	eye	/aɪ/	(n.) 眼睛	Her eyes are very beautiful.	她的眼睛很漂亮。		2	2		A1
junior2000	eyebrow	/ˈaɪˌbraʊ/	(n.) 眉毛	He raised an eyebrow when he heard the news.	他聽到這個消息時揚起了眉毛。		4	4	eye·brow	B2
junior2000	face	/feɪs/	(n.) 臉	She washed her face in the morning.	她早上洗了臉。		4	4		A1
junior2000	fact	/fækt/	(n.) 事實	It's a fact that the earth revolves around the sun.	地球繞著太陽轉是一個事實。		3	3		A2
junior2000	factory	/ˈfæktri/	(n.) 工廠	The factory produces thousands of products daily.	這家工廠每天生產數千件產品。		2	2	fac·to·ry	A1
junior2000	fail	/feɪl/	(v.) 失敗	He didn't want to fail the exam.	他不想考試不及格。		5	5		A2
junior2000	fair	/fɛr/	(adj.) 公平的	It's important to be fair to everyone.	對每個人公平是很重要的。		5	5		A2
junior2000	fall	/fɔl/	(v.) 倒下	The tree fell during the storm.	樹在暴風雨中倒下了。		3	3		A2
junior2000	false	/fɔls/	(adj.) 錯的	The answer is false; you need to correct it.	答案是錯的，你需要改正它。		4	4		B1
junior2000	family	/ˈfæməli/	(n.) 家	My family is very supportive.	我的家庭非常支持我。		2	2	fam·i·ly	A1
junior2000	famous	/ˈfeɪməs/	(adj.) 著名的	This actor is famous all over the world.	這位演員舉世聞名。		4	4	fa·mous	A1
junior2000	fan	/fæn/	(n.) 電扇	Turn on the fan, it's getting hot.	打開電扇，天氣越來越熱了。		4	4		A2
junior2000	fancy	/ˈfænsi/	(n.) 想像力	Her imagination is full of fancy ideas.	她的想像力充滿了奇妙的想法。		6	6	fan·cy	B1
junior2000	fantastic	/fænˈtæstɪk/	(adj.) 極好的	The movie was absolutely fantastic!	這部電影簡直棒極了！		5	5	fan·tas·tic	A2
junior2000	far	/fɑr/	(adj.) 遠方的	The beach is far from here.	海灘離這裡很遠。		4	4		A2
junior2000	farm	/fɑrm/	(n.) 農場	They live on a farm in the countryside.	他們住在鄉下的農場。		5	5		A1
junior2000	farmer	/ˈfɑrmər/	(n.) 農夫	The farmer grows wheat and corn.	這位農夫種植小麥和玉米。		2	2	farm·er	A2
junior2000	fashion	/ˈfæʃən/	(n.) 流行	She always follows the latest fashion trends.	她總是追隨最新的時尚潮流。		6	6	fash·ion	A2
junior2000	fast	/fæst/	(adj.) 快的	The car is very fast.	這輛車非常快。		5	5		A1
junior2000	fat	/fæt/	(adj.) 肥胖的	Eating too much junk food can make you fat.	吃太多垃圾食品會讓你變胖。		9	9		A1
junior2000	father	/ˈfɑðər/	(n.) 父親	My father is a teacher.	我父親是一名教師。		2	2	fa·ther	A1
junior2000	faucet	/ˈfɔsɪt/	(n.) 水龍頭	Please turn off the faucet after washing your hands.	洗完手後請關掉水龍頭。		5	5	fau·cet	B1
junior2000	fault	/fɔlt/	(n.) 缺點	It's not your fault; don't worry.	這不是你的錯，別擔心。		4	4		B1
junior2000	favorite	/ˈfeɪvərɪt/	(adj.) 最喜歡的	What is your favorite color?	你最喜歡什麼顏色？		4	4	fa·vor·ite	
junior2000	fear	/fɪr/	(n.) 害怕	Fear can hold you back from trying new things.	恐懼可能會讓你不敢嘗試新事物。		1	1		B1
junior2000	February	/ˈfɛbruˌɛri/	(n.) 二月	Valentine's Day is in February.	情人節在二月。		5	5	Feb·ru·ary	A1
junior2000	fee	/fiː/	(n.) 費用	There is a small fee for entering the museum.	進入博物館需要支付少量費用。		5	5		B1
junior2000	feed	/fid/	(v.) 餵養	She feeds her cat twice a day.	她一天餵她的貓兩次。		2	2		B1
junior2000	feel	/fil/	(v.) 感覺	I feel happy today.	我今天感覺很快樂。		2	2		A1
junior2000	feeling	/ˈfiliŋ/	(n.) 感覺	He expressed his feelings through art.	他通過藝術表達了自己的情感。		4	4	feel·ing	B1
junior2000	female	/ˈfimel/	(n.) 女性	The female students were very active in class.	女學生們在課堂上非常活躍。		2	2	fe·male	B1
junior2000	fence	/fɛns/	(n.) 柵欄	The garden is surrounded by a wooden fence.	花園被木製柵欄圍繞著。		8	8		B2
junior2000	festival	/ˈfɛstəvəl/	(n.) 節慶	We celebrate the Spring Festival with our family.	我們與家人一起慶祝春節。		5	5	fes·ti·val	B1
junior2000	fever	/ˈfivər/	(n.) 發燒	If you have a fever, you should see a doctor.	如果你發燒了，應該去看醫生。		5	5	fe·ver	B1
junior2000	few	/fjuː/	(adj.) 少數的	Only a few people attended the meeting.	只有少數人參加了會議。		3	3		A2
junior2000	fifteen	/ˌfɪfˈtin/	(n.) 十五	There are fifteen students in the classroom.	教室裡有十五名學生。		3	3	fif·teen	A1
junior2000	fifty	/ˈfɪfti/	(n.) 五十	She bought fifty apples at the market.	她在市場買了五十個蘋果。		3	3	fif·ty	A2
junior2000	fight	/faɪt/	(n.) 戰鬥	The two teams had a tough fight in the game.	兩支球隊在比賽中進行了激烈的對抗。		7	7		B1
junior2000	fill	/fɪl/	(v.) 裝滿	Please fill the glass with water.	請把杯子裝滿水。		2	2		A2
junior2000	film	/fɪlm/	(n.) 電影	We watched a great film last night.	我們昨晚看了一部很棒的電影。		5	5		A1
junior2000	final	/ˈfaɪnl/	(adj.) 最後的	This is the final exam of the semester.	這是這個學期的期末考試。		4	4	fi·nal	A2
junior2000	finally	/ˈfaɪnəli/	(adv.) 最後	Finally, we finished the project.	最後，我們完成了這個項目。		1	1	fi·nal·ly	A2
junior2000	find	/faɪnd/	(v.) 找到	I found my keys under the sofa.	我在沙發底下找到了我的鑰匙。		2	2		A1
junior2000	fine	/faɪn/	(adj.) 精巧的	The weather is fine today.	今天的天氣很好。		4	4	fi·ne	A1
junior2000	finger	/ˈfɪŋɡər/	(n.) 指頭	She pointed with her finger.	她用手指指著。		5	5	fin·ger	A2
junior2000	finish	/ˈfɪnɪʃ/	(v.) 結束	We need to finish the work before noon.	我們需要在中午前完成工作。		4	4	fin·ish	A1
junior2000	fire	/ˈfaɪər/	(n.) 火	Be careful with fire when camping.	露營時要小心火源。		4	4		A2
junior2000	first	/fɜrst/	(adj.) 第一的	She was the first person to arrive.	她是第一個到達的人。		4	4		A1
junior2000	fish	/fɪʃ/	(n.) 魚	We caught a big fish in the lake.	我們在湖裡抓到了一條大魚。		5	5		A1
