Label	英文	音標	中譯	例句	翻譯	相關影片	mark_start	mark_end	syllables	main_cefr_label
1200-School-4	spell	/spɛl/	(v.) 拼寫	How do you spell your name?	你的名字怎麼拼寫？		4	4		A2
1200-School-4	study	/ˋstʌdɪ/	(v.) 學習	She studies every night to improve her grades.	她每晚學習以提高成績。		2	2		A1
1200-School-4	talk	/tɔk/	(v.) 說話	They talked about their plans for the weekend.	他們談論了週末的計劃。		2	2		A1
1200-School-4	teach	/titʃ/	(v.) 教導	She teaches English at a local school.	她在當地一所學校教英語。		2	2		A1
1200-School-4	understand	/͵ʌndɚˋstænd/	(v.) 了解	I don’t understand what you mean.	我不明白你的意思。		3	3	un·der·stand	A1
1200-School-4	write	/raɪt/	(v.) 寫	I need to write a letter to my friend.	我需要寫一封信給我的朋友。		4	4		A1
1200-School-4	draw	/drɔ/	(v.) 拉	He drew the curtains to let in some light.	他拉開窗簾讓一些光線進來。		2	2		A1
1200-School-4	example	/ɪgˋzæmp!/	(n.) 例子	Can you give me an example of what you mean?	你能舉個例子說明你的意思嗎？		6	6	ex·am·ple	A1
1200-School-4	exercise	/ˋɛksɚ͵saɪz/	(n.) 運動	Regular exercise is good for your health.	規律運動對健康有益。		2	2	ex·er·cise	A2
1200-School-4	grade	/gred/	(n.) 分數	She got an A grade on her math test.	她的數學考試得了A。		5	5		A2
1200-School-4	homework	/ˋhom͵wɝk/	(n.) 作業	I finished my homework before dinner.	我在晚餐前完成了作業。		4	4	home·work	A1
1200-School-4	knowledge	/ˋnɑlɪdʒ/	(n.) 知識	Knowledge is power.	知識就是力量。		1	1	knowl·edge	B1
1200-School-4	lesson	/ˋlɛsn/	(n.) 課	Today’s lesson is about grammar.	今天的課是關於語法的。		2	2	les·son	A1
1200-School-4	problem	/ˋprɑbləm/	(n.) 問題	We need to solve this problem quickly.	我們需要迅速解決這個問題。		6	6	prob·lem	A1
1200-School-4	question	/ˋkwɛstʃən/	(n.) 問題	Do you have any questions about the lesson?	你對這堂課有什麼問題嗎？		5	5	ques·tion	A1
1200-School-4	quiz	/kwɪz/	(n.) 小考	We had a surprise quiz in class today.	今天班上有一場突擊小考。		5	5		A2
1200-School-4	story	/ˋstorɪ/	(n.) 故事	She told me a funny story.	她告訴我一個有趣的故事。		6	6	sto·ry	A2
1200-School-4	test	/tɛst/	(n.) 測驗	We have a math test tomorrow.	我們明天有數學測驗。		5	5		A1
1200-Places-locations-1	here	/hɪr/	(adv.) 在這裡	Come here and see what I found!	過來看看我找到了什麼！		2	2		A1
1200-Places-locations-1	there	/ðɛr/	(adv.) 那裡	Is there anyone in the room?	房間裡有人嗎？		2	2		A1
1200-Places-locations-1	back	/bæk/	(n.) 背部	She leaned back in her chair.	她靠在椅子背上。		3	3		A2
1200-Places-locations-1	front	/frʌnt/	(adj.) 前面的	The car stopped in front of the house.	車停在房子前面。		5	5		A2
1200-Places-locations-1	left	/lɛft/	(adj.) 左邊的	Turn left at the corner.	在拐角處向左轉。		2	2		A2
1200-Places-locations-1	middle	/ˋmɪd!/	(adj.) 中間的	The book is on the middle shelf.	書在中間的架子上。		6	6	mid·dle	A2
1200-Places-locations-1	right	/raɪt/	(adj.) 正確的	You are absolutely right.	你完全正確。		4	4		A1
1200-Places-locations-1	east	/ist/	(n.) 東方	The sun rises in the east.	太陽從東方升起。		6	6		A2
1200-Places-locations-1	west	/wɛst/	(n.) 西方	The sun sets in the west.	太陽在西方落下。		6	6		A2
1200-Places-locations-1	south	/saʊθ/	(n.) 南方	The weather is warmer in the south.	南方的天氣比較暖和。		7	7		A2
1200-Places-locations-1	north	/nɔrθ/	(n.) 北方	Canada is located to the north of the United States.	加拿大位於美國的北方。		6	6		A2
1200-Places-locations-1	top	/tɑp/	(n.) 上面	The mountain’s top is covered with snow.	山頂覆蓋著雪。		3	3		A2
1200-Places-locations-1	bakery	/ˋbekərɪ/	(n.) 麵包店	The bakery sells fresh bread every morning.	麵包店每天早上都賣新鮮麵包。		2	2	bak·ery	B2
1200-Places-locations-1	bank	/bæŋk/	(n.) 銀行	I need to go to the bank to deposit some money.	我需要去銀行存一些錢。		7	7		A1
1200-Places-locations-1	beach	/bitʃ/	(n.) 沙灘	We spent the day at the beach.	我們在沙灘上度過了一整天。		7	7		A1
1200-Places-locations-1	bookstore	[`bʊk,stɔr]	(n.) 書店	I like to read books at the bookstore.	我喜歡在書店看書。		8	8	book·store	A2
1200-Places-locations-1	church	/tʃɝtʃ/	(n.) 教堂	The wedding was held in the church.	婚禮在教堂舉行。		7	7		A2
1200-Places-locations-1	department store	[dɪ`pɑrtmənt ,stɔr]	(n.) 百貨公司	Let's go shopping at the department store.	我們去百貨公司購物吧。		6	7	department store	A2
1200-Places-locations-1	factory	/ˋfæktərɪ/	(n.) 工廠	The factory produces thousands of products daily.	這家工廠每天生產數千件產品。		2	2	fac·to·ry	A1
1200-Places-locations-1	hospital	/ˋhɑspɪt!/	(n.) 醫院	She works at the hospital as a nurse.	她在醫院當護士。		5	5	hos·pi·tal	A1
1200-Places-locations-2	hotel	/hoˋtɛl/	(n.) 旅館	We stayed at a nice hotel during our trip.	我們旅行期間住在一家不錯的旅館。		6	6	ho·tel	A1
1200-Places-locations-2	market	/ˋmɑrkɪt/	(n.) 市場	We bought fresh vegetables at the local market.	我們在當地市場買了新鮮的蔬菜。		8	8	mar·ket	A2
1200-Places-locations-2	museum	/mjuˋzɪəm/	(n.) 博物館	We visited the art museum last weekend.	上週末我們參觀了藝術博物館。		5	5	mu·se·um	A1
1200-Places-locations-2	office	/ˋɔfɪs/	(n.) 辦公室	I work in an office downtown.	我在市中心的一間辦公室工作。		5	5	of·fice	A2
1200-Places-locations-2	park	/pɑrk/	(n.) 公園	We went for a walk in the park.	我們去公園散步了。		8	8		A1
1200-Places-locations-2	pool	/pul/	(n.) 水塘	The children swam in the pool.	孩子們在水塘裡游泳。		6	6		A2
1200-Places-locations-2	post office	/ˈpoʊst ˌɔfɪs/	(n.) 郵局	I need to go to the post office to send a package.	我需要去郵局寄包裹。		7	8	post office	A2
1200-Places-locations-2	restroom	/ˋrɛst͵rum/	(n.) 洗手間	Where is the nearest restroom?	最近的洗手間在哪裡？		5	5	rest·room	A2
1200-Places-locations-2	restaurant	/ˋrɛstərənt/	(n.) 餐廳	We had dinner at a nice restaurant.	我們在一間不錯的餐廳吃了晚餐。		7	7	res·tau·rant	A1
1200-Places-locations-2	shop	/ʃɑp/	(n.) 商店	I went to the shop to buy groceries.	我去商店買雜貨。		5	5		A1
1200-Places-locations-2	store	/stor/	(n.) 商店	I bought groceries at the store.	我在商店買了雜貨。		6	6		B1
1200-Places-locations-2	supermarket	/ˋsupɚ͵mɑrkɪt/	(n.) 超市	We went to the supermarket to buy groceries.	我們去超市買雜貨。		5	5	su·per·mar·ket	A1
1200-Places-locations-2	temple	/ˋtɛmp!/	(n.) 廟宇	The temple is a popular tourist attraction.	這座廟宇是熱門的旅遊景點。		2	2	tem·ple	B1
1200-Places-locations-2	theater	/ˋθɪətɚ/	(n.) 電影院	We went to the theater to watch a movie.	我們去電影院看電影。		5	5	the·ater	A2
1200-Places-locations-2	zoo	/zu/	(n.) 動物園	We visited the zoo and saw many animals.	我們參觀了動物園，看到了許多動物。		4	4		A1
1200-Places-locations-2	city	/ˋsɪtɪ/	(n.) 城市	New York is a bustling city.	紐約是一個繁忙的城市。		6	6		A1
1200-Places-locations-2	country	/ˋkʌntrɪ/	(n.) 國家	Japan is a beautiful country.	日本是一個美麗的國家。		5	5	coun·try	A1
1200-Places-locations-2	farm	/fɑrm/	(n.) 農場	They live on a farm in the countryside.	他們住在鄉下的農場。		5	5		A1
1200-Places-locations-2	place	/ples/	(n.) 地方	This is a nice place to relax.	這是個放鬆的好地方。		5	5		A1
1200-Places-locations-2	town	/taʊn/	(n.) 城鎮	The town is small but charming.	這個城鎮雖小但迷人。		2	2		A1
1200-Transportation-1	airplane (plane)	/ˋɛr͵plen/	(n.) 飛機	The airplane took off on time.	飛機準時起飛了。		2	2	airplane (plane)	
1200-Transportation-1	bicycle (bike)	/ˋbaɪsɪk!/	(n.) 腳踏車	He rides his bicycle to work every day.	他每天騎腳踏車上班。		4	4	bicycle (bike)	
1200-Transportation-1	boat	/bot/	(n.) 船	They went fishing by boat.	他們乘船去釣魚。		5	5		A1
1200-Transportation-1	bus	/bʌs/	(n.) 公車	I take the bus to school every day.	我每天搭公車去學校。		4	4		A1
1200-Transportation-1	car	/kar/	(n.) 車子	He drives a red sports car.	他開著一輛紅色跑車。		6	6		A1
1200-Transportation-1	motorcycle	/ˋmotɚ͵saɪk!/	(n.) 摩托車	He rides his motorcycle to work every day.	他每天騎摩托車上班。		4	4	mo·tor·cy·cle	A2
1200-Transportation-1	scooter	/ˋskutɚ/	(n.) 摩托車	He rides a scooter to work every day.	他每天騎摩托車上班。		4	4	scoot·er	A2
1200-Transportation-1	ship	/ʃɪp/	(n.) 船	The ship sailed across the ocean.	船隻橫渡了海洋。		2	2		A2
1200-Transportation-1	taxi	/ˋtæksɪ/	(n.) 計程車	We took a taxi to the airport.	我們搭計程車去機場。		4	4		A1
1200-Transportation-1	train	/tren/	(n.) 訓練	She is training for the marathon.	她正在為馬拉松訓練。		3	3		A1
1200-Transportation-1	truck	/trʌk/	(n.) 卡車	The truck delivered goods to the store.	卡車把貨物送到商店。		2	2		B1
1200-Transportation-1	airport	/ˋɛr͵port/	(n.) 機場	We arrived at the airport early.	我們很早就到了機場。		5	5	air·port	A2
1200-Transportation-1	station	/ˋsteʃən/	(n.) 車站	The train station is just around the corner.	火車站就在轉角處。		3	3	sta·tion	A1
1200-Transportation-1	block	/blɑk/	(n.) 街區	It’s just two blocks away from here.	這裡離那裡只有兩個街區。		4	4		A2
1200-Transportation-1	bridge	/brɪdʒ/	(n.) 橋	The bridge connects the two cities.	這座橋連接著兩座城市。		2	2		A2
1200-Transportation-1	sidewalk	/ˋsaɪd͵wɔk/	(n.) 人行道	We walked along the sidewalk to the store.	我們沿著人行道走到商店。		5	5	side·walk	B1
1200-Transportation-1	traffic	/ˋtræfɪk/	(n.) 交通	The traffic was heavy during rush hour.	尖峰時段交通擁堵。		2	2	traf·fic	A2
1200-Transportation-1	arrive	/əˋraɪv/	(v.) 到達	We arrived at the station on time.	我們準時到達了車站。		2	2	ar·rive	A2
1200-Transportation-1	cross	/krɔs/	(v.) 穿過	Be careful when you cross the street.	過馬路時要小心。		5	5		A1
1200-Transportation-1	drive	/draɪv/	(v.) 開車	He drives to work every day.	他每天開車上班。		2	2		A1
1200-Transportation-2	fly	/flaɪ/	(v.) 飛	Birds can fly high in the sky.	鳥兒可以在天空中高飛。		3	3		A1
1200-Transportation-2	land	/lænd/	(n.) 土地	The farmer owns a large piece of land.	農夫擁有一大片土地。		8	8		B1
1200-Transportation-2	ride	/raɪd/	(v.) 騎	She likes to ride her bike in the park.	她喜歡在公園裡騎自行車。		4	4		A1
1200-Transportation-2	sail	/sel/	(v.) 航行	They decided to sail across the ocean.	他們決定航行穿越海洋。		4	4		B1
1200-Transportation-2	turn	/tɝn/	(v.) 轉彎	Turn left at the next corner.	在下一個街角向左轉。		1	1		A2
1200-Transportation-2	fast	/fæst/	(adj.) 快的	The car is very fast.	這輛車非常快。		5	5		A1
1200-Transportation-2	quick	/kwɪk/	(adj.) 迅速的	She gave a quick response to the email.	她迅速回覆了郵件。		4	4		A1
1200-Transportation-2	slow	/slo/	(adj.) 緩慢的	The traffic was moving very slowly.	交通流量非常緩慢。		6	6		A1
1200-Sizes-measurements-1	centimeter	/ˋsɛntə͵mitɚ/	(n.) 公分	The ruler is 30 centimeters long.	這把尺子長30公分。		5	5	cen·ti·me·ter	A2
1200-Sizes-measurements-1	foot	/fʊt/	(n.) 腳	My foot hurts after walking all day.	走了一整天，我的腳很痛。		2	2		A1
1200-Sizes-measurements-1	gram	/græm/	(n.) 克	This apple weighs about 150 grams.	這個蘋果重約150克。		6	6		A2
1200-Sizes-measurements-1	inch	/ɪntʃ/	(n.) 英吋	The table is 36 inches wide.	這張桌子寬36英吋。		5	5		B1
1200-Sizes-measurements-1	kilogram	/ˋkɪlə͵græm/	(n.) 公斤	This bag of rice weighs five kilograms.	這袋米重五公斤。		7	7	ki·lo·gram	A2
1200-Sizes-measurements-1	mile	/maɪl/	(n.) 英里	The nearest gas station is two miles away.	最近的加油站在兩英里外。		7	7		B1
1200-Sizes-measurements-1	pound	/paʊnd/	(n.) 磅	This bag weighs five pounds.	這個袋子重五磅		5	5		A2
1200-Sizes-measurements-1	yard	/jɑrd/	(n.) 院子	The children played in the yard after school.	孩子們放學後在院子裡玩耍。		6	6		A2
1200-Sizes-measurements-1	circle	/ˋsɝk!/	(n.) 圓圈	The children formed a circle and danced.	孩子們圍成一圈跳舞。		5	5	cir·cle	A2
1200-Sizes-measurements-1	dot	/dɑt/	(n.) 點	There is a red dot on the map.	地圖上有一個紅點。		5	5		B1
1200-Sizes-measurements-1	line	/laɪn/	(n.) 線	Draw a straight line across the paper.	在紙上畫一條直線。		4	4		A2
1200-Sizes-measurements-1	point	/pɔɪnt/	(v.) 指出	He pointed out the mistake in the report.	他指出了報告中的錯誤。		2	2		A2
1200-Sizes-measurements-1	row	/raʊ/	(n.) 一排	The students sat in a row.	學生們坐成一排。		6	6		B1
1200-Sizes-measurements-1	shape	/ʃep/	(n.) 形狀	The moon has a round shape.	月亮是圓形的。		6	6		B1
1200-Sizes-measurements-1	square	/skwɛr/	(n.) 廣場	We met at the town square.	我們在城鎮廣場見面。		6	6		A2
1200-Sizes-measurements-1	angle	[`æŋɡl]	(n.) 角度	A square has four right angles.	一個正方形有四個直角。		6	6	an·gle	C1
1200-Sizes-measurements-1	big	/bɪg/	(adj.) 大的	That is a big house.	那是一棟大房子。		4	4		A1
1200-Sizes-measurements-1	deep	/dip/	(adj.) 深的	The lake is very deep.	這湖非常深。		5	5		A2
1200-Sizes-measurements-1	far	/far/	(adj.) 遠方的	The beach is far from here.	海灘離這裡很遠。		4	4		A2
1200-Sizes-measurements-1	high	/haɪ/	(adj.) 高的	The mountain is very high.	這座山非常高。		5	5		A2
1200-Sizes-measurements-2	large	/lardʒ/	(adj.) 大的	The elephant is a very large animal.	大象是一種非常大的動物。		6	6		A2
1200-Sizes-measurements-2	light	/laɪt/	(n.) 燈	Turn off the light when you leave the room.	離開房間時關燈。		4	4		A1
1200-Sizes-measurements-2	little	/ˋlɪt!/	(adj.) 少的	There is little time left before the deadline.	截止日期前幾乎沒有時間了。		3	3	lit·tle	A1
1200-Sizes-measurements-2	long	/lɔŋ/	(v.) 渴望	I long to see my family again.	我渴望再次見到我的家人。		2	2		A1
1200-Sizes-measurements-2	low	/lo/	(adj.) 低的	The temperature is very low today.	今天的溫度很低。		5	5		A2
1200-Sizes-measurements-2	medium	/ˋmidɪəm/	(adj.) 中等的	The coffee was served at a medium temperature.	咖啡以中等溫度供應。		7	7	me·di·um	B1
1200-Sizes-measurements-2	short	/ʃɔrt/	(adj.) 短的	Her hair is very short.	她的頭髮很短。		5	5		A1
1200-Sizes-measurements-2	small	/smɔl/	(adj.) 小的	This shirt is too small for me.	這件襯衫對我來說太小了。		5	5		A1
1200-Sizes-measurements-2	straight	/stret/	(adj.) 直的	Draw a straight line across the page.	在頁面上畫一條直線。		3	3		A2
1200-Sizes-measurements-2	wide	/waɪd/	(adj.) 廣大的	The river is very wide at this point.	這條河在這裡非常寬闊。		5	5		A2
1200-Sizes-measurements-2	round	/raʊnd/	(adj.) 圓的	The table is round.	這張桌子是圓的。		4	4		A2
1200-Sizes-measurements-2	bottle	/ˋbɑt!/	(n.) 瓶子	She drank a bottle of water.	她喝了一瓶水。		4	4	bot·tle	A2
1200-Sizes-measurements-2	cup	/kʌp/	(n.) 杯子	She drank a cup of tea.	她喝了一杯茶。		4	4		A1
1200-Sizes-measurements-2	dozen	/ˋdʌzn/	(n.) (一)打	I bought a dozen eggs at the store.	我在商店買了一打雞蛋。		4	4	doz·en	B1
1200-Sizes-measurements-2	glass	/glæs/	(n.) 玻璃	The window is made of glass.	窗戶是由玻璃製成的。		6	6		A1
1200-Sizes-measurements-2	pack	/pæk/	(v.) 打包	She packed her clothes for the trip.	她為旅行打包了衣服。		2	2		A2
1200-Sizes-measurements-2	package	/ˋpækɪdʒ/	(n.) 包裹	The package arrived yesterday.	包裹昨天到了。		2	2	pack·age	B2
1200-Sizes-measurements-2	pair	/pɛr/	(n.) 一對	I bought a new pair of shoes.	我買了一雙新鞋。		5	5		A2
1200-Sizes-measurements-2	piece	/pis/	(n.) 一張	Can you give me a piece of paper?	你能給我一張紙嗎？		6	6		A2
1200-Sizes-measurements-2	size	/saɪz/	(n.) 尺碼	What size do you wear?	你穿什麼尺碼？		2	2		A2
1200-Sizes-measurements-2	height	/haɪt/	(n.) 高度	What is the height of this building?	這棟建築的高度是多少？		4	4		B1
1200-Countries-and-areas	country	/ˋkʌntrɪ/	(n.) 國家	Japan is a beautiful country.	日本是一個美麗的國家。		5	5	coun·try	A1
1200-Countries-and-areas	America	/əˋmɛrɪkə/	(n.)美國；美洲	My cousin lives in America now.	我表哥現在住在美國。		5	5	Amer·i·ca	
1200-Countries-and-areas	China	/ˋtʃaɪnə/	(n.) 瓷器	My grandmother has a beautiful set of china teacups for special occasions.	我奶奶有一套漂亮的瓷製茶杯，用於特殊場合。		8	8	chi·na	
1200-Countries-and-areas	Taiwan	/ˈtaɪˌwɑn/	(n.) 臺灣	I live in Taiwan-and-love the food here.	我住在台灣，喜歡這裡的美食。		4	4	Tai·wan	
1200-Countries-and-areas	R.O.C.		(n.)中華民國（Republic of China的縮寫）	The R.O.C. celebrates National Day on October 10.	中華民國在10月10日慶祝國慶日。		2	2		
1200-Countries-and-areas	U.S.A.		(n.)美國（United States of America的縮寫）	My aunt moved to the U.S.A. last year.	我阿姨去年搬到美國了。		6	6		
1200-Occupations-1	actor	/ˋæktɚ/	(n.) 男演員	The actor received an award for his performance.	這位男演員因他的表演獲得了獎項。		2	2	ac·tor	A2
1200-Occupations-1	actress	/ˋæktrɪs/	(n.) 女演員	The actress is famous for her role in the movie.	這位女演員因她在電影中的角色而出名。		2	2	ac·tress	
1200-Occupations-1	boss	/bɔs/	(n.) 老闆	The boss gave us a lot of work to do.	老闆給我們很多工作要做。		2	2		A2
1200-Occupations-1	businessman	/ˋbɪznɪsmən/	(n.) 商人	The businessman invested in a new project.	這位商人投資了一個新項目。		2	2	busi·ness·man	A2
1200-Occupations-1	clerk	/klɝk/	(n.) 店員	The store clerk helped me find the item I needed.	商店店員幫我找到了我需要的商品。		3	3		
1200-Occupations-1	cook	/kʊk/	(n.) 廚師	My uncle is a cook in a small restaurant.	我的叔叔是一間小餐廳的廚師。		5	5		A1
1200-Occupations-1	dentist	/ˋdɛntɪst/	(n.) 牙醫	I need to visit the dentist for a check-up.	我需要去看牙醫做檢查。		6	6	den·tist	A2
1200-Occupations-1	doctor (Dr.)	/ˋdɑktɚ/	(n.) 醫生	The doctor prescribed some medicine for my cold.	醫生給我的感冒開了一些藥。		2	2	doctor (Dr.)	
1200-Occupations-1	driver	/ˋdraɪvɚ/	(n.) 駕駛人	The driver stopped the car at the red light.	司機在紅燈處停下了車。		2	2	driv·er	A1
1200-Occupations-1	engineer	/͵ɛndʒəˋnɪr/	(n.) 工程師	My father is an engineer who designs bridges.	我父親是一名設計橋樑的工程師。		5	5	en·gi·neer	A2
1200-Occupations-1	farmer	/ˋfɑrmɚ/	(n.) 農夫	The farmer grows wheat-and-corn.	這位農夫種植小麥和玉米。		2	2	farm·er	A2
1200-Occupations-1	fisherman	/ˋfɪʃɚmən/	(n.) 漁夫	The fisherman went out to sea early in the morning.	漁夫一大早就出海了。		2	2	fish·er·man	B2
1200-Occupations-1	housewife	/ˋhaʊs͵waɪf/	(n.) 家庭主婦	The housewife spent the morning cleaning the house.	家庭主婦花了整個早上打掃房子。		2	2	house·wife	A2
1200-Occupations-1	lawyer	/ˋlɔjɚ/	(n.) 律師	He hired a lawyer to defend him in court.	他聘請了一位律師在法庭上為他辯護。		4	4	law·yer	B1
1200-Occupations-1	mailman (mail carrier)	[`melˌmæn (`mel `kærıɚ)]	(n.) 郵差	The mailman usually comes around 10 a.m.	郵差通常在早上十點左右來。		2	2	mailman (mail carrier)	
1200-Occupations-1	nurse	/nɝs/	(n.) 護士	The nurse took care of the patient all night.	護士整晚照顧病人。		2	2		A2
1200-Occupations-1	police officer	/ˋɔfəsɚ/	(n.) 警官	The police officer directed traffic at the intersection.	警官在十字路口指揮交通。		3	3	police officer	A2
1200-Occupations-1	reporter	/rɪˋportɚ/	(n.) 記者	The reporter interviewed the mayor.	記者採訪了市長。		2	2	re·port·er	B1
1200-Occupations-1	salesman	[`selzmən]	(n.) 推銷員；業務員	A salesman came to our door today.	今天有個推銷員來到我們家門口。		2	2	sales·man	B1
1200-Occupations-1	secretary	/ˋsɛkrə͵tɛrɪ/	(n.) 祕書	The secretary arranged the meeting schedule.	祕書安排了會議時間表。		2	2	sec·re·tary	A2
1200-Occupations-2	shopkeeper	[`ʃɑp,kipɚ]	(n.) 店主	The friendly shopkeeper gave me a discount.	友善的店主給了我一個折扣。		3	3	shop·keep·er	B2
1200-Occupations-2	singer	/ˋsɪŋɚ/	(n.) 歌手	The singer performed beautifully on stage.	歌手在舞台上表演得很美。		2	2	sing·er	A2
1200-Occupations-2	soldier	/ˋsoldʒɚ/	(n.) 士兵	The soldier stood guard at the gate.	士兵在門口站崗。		2	2	sol·dier	B1
1200-Occupations-2	waiter	/ˋwetɚ/	(n.) 服務生	The waiter brought us the menu.	服務生把菜單拿給我們。		2	2	wait·er	A1
1200-Occupations-2	waitress	/ˋwetrɪs/	(n.) 女服務生	The waitress was very friendly.	女服務生非常友善。		2	2	wait·ress	A1
1200-Occupations-2	worker	/ˋwɝkɚ/	(n.) 工人	The workers finished building the house on time.	工人們按時完成了房子的建造。		2	2	work·er	A2
1200-Occupations-2	writer	/ˋraɪtɚ/	(n.) 作家	The writer signed copies of his new book.	這位作家簽名了他的新書副本。		2	2	writ·er	B1
1200-Occupations-2	business	/ˋbɪznɪs/	(n.) 商業	He works in the business sector.	他在商業部門工作。		5	5	busi·ness	A1
1200-Occupations-2	job	/dʒɑb/	(n.) 工作	Finding a good job can be difficult.	找到一份好工作可能很困難。		4	4		A1
1200-Occupations-2	work	/wɝk/	(v.) 工作	She works at a bank.	她在銀行工作。		2	2		A1
1200-Weather-nature-1	weather	/ˋwɛðɚ/	(n.) 天氣	The weather forecast says it will rain tomorrow.	天氣預報說明天會下雨。		2	2	weath·er	A1
1200-Weather-nature-1	clear	/klɪr/	(adj.) 清楚的	The instructions were clear-and-easy to follow.	指示清楚且易於遵循。		4	4		A2
1200-Weather-nature-1	cloudy	[`klaudı]	(adj.) 多雲的	It was cloudy this morning, but the sun came out later.	今天早上多雲，但太陽稍後出來了。		3	3		A2
1200-Weather-nature-1	cold	/kold/	(adj.) 冷的	It’s very cold outside today.	今天外面非常冷。		3	3		A1
1200-Weather-nature-1	cool	/kul/	(adj.) 涼的	The weather is cool today.	今天天氣涼爽。		4	4		A2
1200-Weather-nature-1	dry	/draɪ/	(adj.) 乾的	The clothes are still wet; they need more time to dry.	衣服還濕著，需要更多時間晾乾。		11	11		A2
1200-Weather-nature-1	hot	/hɑt/	(adj.) 熱的	The coffee is too hot to drink.	咖啡太燙了，不能喝。		5	5		A1
1200-Weather-nature-1	rainy	/ˋrenɪ/	(adj.) 多雨的	It’s a rainy day today.	今天是個多雨的日子。		3	3		B1
1200-Weather-nature-1	snowy	/snoɪ/	(adj.) 下雪多的	It was a cold-and-snowy day.	這是寒冷且多雪的一天。		6	6		
1200-Weather-nature-1	sunny	/ˋsʌnɪ/	(adj.) 陽光充足的	It’s a sunny day today.	今天是個陽光明媚的日子。		3	3	sun·ny	A2
1200-Weather-nature-1	warm	/wɔrm/	(adj.) 暖和的	The weather is warm today.	今天天氣很暖和。		4	4		A1
1200-Weather-nature-1	wet	/wɛt/	(adj.) 溼的	It’s raining, so the ground is wet.	下雨了，所以地面是濕的。		7	7		A2
1200-Weather-nature-1	windy	/ˋwɪndɪ/	(adj.) 風大的	It’s a windy day today.	今天是有風的日子。		3	3		A2
1200-Weather-nature-1	rainbow	/ˋren͵bo/	(n.) 彩虹	After the rain, a beautiful rainbow appeared.	雨後出現了一道美麗的彩虹。		6	6	rain·bow	B2
1200-Weather-nature-1	shower	/ˋʃaʊɚ/	(n.) 淋浴	I took a quick shower before leaving.	出門前我快速洗了個澡。		5	5	show·er	A1
1200-Weather-nature-1	snow	/sno/	(n.) 雪	The ground was covered with snow.	地面被雪覆蓋了。		6	6		A1
1200-Weather-nature-1	typhoon	/taɪˋfun/	(n.) 颱風	The typhoon caused a lot of damage.	颱風造成了很大的損壞。		2	2	ty·phoon	
1200-Weather-nature-1	wind	/wɪnd/	(n.) 風	The wind blew strongly during the storm.	暴風雨期間風吹得很強勁。		2	2		A1
1200-Weather-nature-1	blow	/blo/	(v.) 吹	The wind blew strongly last night.	昨晚風吹得很猛。		3	3		B1
1200-Weather-nature-1	rain	/ren/	(n.) 雨	It’s raining heavily outside.	外面雨下得很大。		2	2		A1
1200-Weather-nature-2	shine	/ʃaɪn/	(v.) 照耀	The sun shines brightly in the sky.	太陽在天空中明亮地照耀。		3	3		B1
1200-Weather-nature-2	nature	/ˋnetʃɚ/	(n.) 自然	Nature provides us with fresh air-and-beautiful landscapes.	自然為我們提供了新鮮的空氣和美麗的風景。		1	1	na·ture	A2
1200-Weather-nature-2	cloud	/klaʊd/	(n.) 雲	The sky was full of dark clouds.	天空中佈滿了烏雲。		7	7		A2
1200-Weather-nature-2	earth	/ɝθ/	(n.) 地球	The earth orbits around the sun.	地球圍繞太陽運轉。		2	2		B1
1200-Weather-nature-2	earthquake	[`ɝθ,kwek]	(n.) 地震	The earthquake shook the buildings.	地震搖晃了建築物。		2	2	earth·quake	B2
1200-Weather-nature-2	moon	/mun/	(n.) 月亮	The moon shines brightly in the night sky.	月亮在夜空中明亮地照耀。		2	2		A2
1200-Weather-nature-2	sky	/skaɪ/	(n.) 天空	The sky was clear-and-blue today.	今天的天空清澈湛藍。		2	2		A2
1200-Weather-nature-2	sun	/sʌn/	(n.) 太陽	The sun rises in the east.	太陽從東方升起。		2	2		A1
1200-Weather-nature-2	star	/stɑr/	(n.) 星星	The night sky is full of stars.	夜空充滿了星星。		7	7		A2
1200-Geographical terms	area	/ˋɛrɪə/	(n.) 地區	This area is known for its beautiful scenery.	這個地區以其美麗的風景而聞名。		2	2	ar·ea	B1
1200-Geographical terms	bank	/bæŋk/	(n.) 河岸	We had a picnic on the river bank.	我們在河岸上野餐。		8	8		A1
1200-Geographical terms	beach	/bitʃ/	(n.) 沙灘	We spent the day at the beach.	我們在沙灘上度過了一整天。		7	7		A1
1200-Geographical terms	hill	/hɪl/	(n.) 小山丘	There is a small house on top of the hill.	山丘頂上有一間小房子。		10	10		A2
1200-Geographical terms	island	/ˋaɪlənd/	(n.) 島	Hawaii is a beautiful island.	夏威夷是一個美麗的島嶼。		5	5	is·land	A2
1200-Geographical terms	lake	/lek/	(n.) 湖泊	We went fishing by the lake last weekend.	上週末我們去湖邊釣魚。		6	6		A2
1200-Geographical terms	mountain	/ˋmaʊntn/	(n.) 山	The mountain was covered with snow.	山上覆蓋著雪。		2	2	moun·tain	A2
1200-Geographical terms	pond	/pɑnd/	(n.) 池塘	Frogs live in the pond.	青蛙住在池塘裡。		5	5		B2
1200-Geographical terms	pool	/pul/	(n.) 水塘	The children swam in the pool.	孩子們在水塘裡游泳。		6	6		A2
1200-Geographical terms	river	/ˋrɪvɚ/	(n.) 河流	The river flows through the city.	這條河流經城市。		2	2	riv·er	A1
